#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_Chocolate,,,,,,,,,,,
,2,1000,0,0,0,0,0,0,0,0,0,0,0,Afternoon,0
,4,1001,0,0,0,0,0,0,0,0,0,0,,BGM/maou_bgm_piano27,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,忙碌的工作时间终于过去了,0
,0,1003,0,0,0,0,0,0,0,0,0,4,我,想想今晚吃些什么吧,0
,0,1004,0,0,0,0,0,0,0,0,0,4,我,有点不太想自己做了,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,嗯......,0
,0,1006,0,0,0,0,0,0,0,0,0,4,,欸，那个是,0
,0,1007,0,0,0,0,0,0,0,0,0,4,,打烊前最后一个顾客的位置上放着一张传单，上面写着一家新餐厅开张的讯息,0
,0,1008,0,0,0,0,0,0,0,0,0,4,,那家店看起来不错,0
,0,1009,0,0,0,0,0,0,0,0,0,4,我,爱丽丝，今晚要不出去吃吧，可以吗,0
,0,1010,0,0,0,0,0,0,0,0,0,4,爱丽丝,出去吃吗...可以,0
,0,1011,0,0,0,0,0,0,0,0,0,4,,爱丽丝在仓库远远地回应着，似乎是在准备着什么东西,0
,0,1012,0,0,0,0,0,0,0,0,0,4,,这段时间，这孩子好像在仓库里面捣鼓着什么,0
,0,1013,0,0,0,0,0,0,0,0,0,4,,......,0
,2,1014,0,0,0,0,0,0,0,1,2,0,0,Market,0
,0,1015,0,0,0,0,0,0,0,0,0,4,我,这家餐厅味道还可以,0
,0,1016,0,0,0,0,0,0,0,0,0,4,,走出店门，我回味这刚刚食物的滋味,0
,0,1017,0,0,0,0,0,0,0,0,0,4,,看看能不能复刻一下吧,0
,0,1018,0,0,0,CatD,0,0,0,0,0,4,,嗯？那个是？扭蛋机吗？,0
,0,1019,0,0,0,CatD,0,0,0,0,0,4,,要不带她去试试好了？,0
,0,1020,0,0,0,CatD,0,0,0,0,0,4,我,感觉怎么样？,0
,0,1021,0,0,0,CatD,1,1,0,0,0,4,爱丽丝,挺好吃的，谢谢店长,0
,0,1022,0,0,0,CatD,0,0,0,0,0,4,爱丽丝,......,0
,0,1023,0,0,0,CatD,5,2,0,0,0,4,爱丽丝,那个，店长，我有点事....（小声）,0
,0,1024,0,0,0,CatD,5,0,0,0,0,4,我,爱丽丝，你看到那个了吗？,0
,0,1025,0,0,0,CatD,5,0,0,0,0,4,我,......诶，爱丽丝你刚刚在说什么？,0
,0,1026,0,0,0,CatD,4,0,0,0,0,4,爱丽丝,...没事，店长，我们先过去吧,0
,2,1027,0,0,0,0,0,0,0,1,2,0,0,Street,0
,0,1028,0,0,0,CatD,0,0,0,0,0,4,,我跟爱丽丝来到了离店门不远处扭蛋机里,0
,0,1029,0,0,0,CatD,0,0,0,0,0,4,爱丽丝,这个是？,0
,0,1030,0,0,0,CatD,0,0,0,0,0,4,我,扭蛋机，见过吗,0
,0,1031,0,0,0,CatD,0,0,0,0,0,4,爱丽丝,见过，但是还没试过,0
,0,1032,0,0,0,CatD,0,0,0,0,0,4,我,要不一起试试,0
,0,1033,0,0,0,0,0,0,0,0,0,4,,我投了一个币，让爱丽丝转动了旋钮,0
,0,1034,0,0,0,0,0,0,0,0,0,4,,我将滚出来的扭蛋打开，发现里面是一个小猫模型,0
,4,1035,0,0,0,0,0,0,0,0,0,0,,BGM/maou_bgm_acoustic52,0
,0,1036,0,0,0,0,0,0,0,0,0,4,我,来爱丽丝，拿着,0
,0,1037,0,0,0,0,0,0,0,0,0,4,爱丽丝,诶...给我吗？,0
,0,1038,0,0,0,0,0,0,0,0,0,4,我,不然呢？,0
,0,1039,0,0,0,0,0,0,0,0,0,4,爱丽丝,我看着爱丽丝惊喜的眼神，将礼物递了过去,0
,0,1040,0,0,0,CatD,0,0,0,0,0,4,爱丽丝,....谢谢店长的礼物,0
,0,1041,0,0,0,CatD,1,0,0,0,0,4,爱丽丝,....其实，我也有一个礼物要送给店长你,0
,0,1042,0,0,0,0,0,0,0,0,0,4,,爱丽丝从背后拿出来一盒礼盒,0
,5,1043,0,0,0,0,0,0,Trust_4,0,1,0,,Love100N,0
,0,1044,0,0,0,0,0,0,0,0,0,4,爱丽丝,这里面，是我做的巧克力，店长...,0
,0,1045,0,0,0,0,0,0,0,0,0,4,爱丽丝,请收下它！,0
,0,1046,0,0,0,0,0,0,0,0,0,4,爱丽丝,爱丽丝...以后可以给店长做点心了！,0
,0,1047,0,0,0,0,0,0,0,0,0,4,,哇，这个气势，看来不收下不行了,0
,0,1048,0,0,0,0,0,0,0,0,0,4,我,谢谢你，爱丽丝,0
,0,1049,0,0,0,0,0,0,0,0,0,4,爱丽丝,嗯，不如说......谢谢你，店长！,0
